Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
A0A4Q4VRN4	A0A4Q4VRT4	none	1	#FF0000	02	normal-normal
A0A4Q4VRN4	A0A4Q4VUB3	none	1	#FF0000	03	normal-normal
A0A4Q4VRN4	A0A4Q4VTI3	none	1	#FF0000	04	normal-normal
A0A4Q4VRN4	A0A4Q4VRT5	none	1	#FF0000	08	normal-normal
A0A0B4G3I0	A0A0B4GUF1	none	1	#FF0000	01	normal-complement
A0A0B4G3I0	A0A0B4GN32	none	1	#FF0000	02	normal-normal
G2R8V2	G2R8V0	none	1	#FF0000	02	complement-complement
G2R8V2	G2R8V1	none	1	#FF0000	01	complement-normal
G2R8V2	G2R8V3	none	1	#FF0000	01	complement-complement
G2R8V2	G2R8V4	none	1	#FF0000	02	complement-normal
G2R8V2	G2R910	none	1	#FF0000	04	complement-complement
G2R8V2	G2R914	none	1	#FF0000	08	complement-normal
G2R8V2	G2R915	none	1	#FF0000	09	complement-complement
A0A3S4APY6	A0A3S4AUA6	none	1	#FF0000	09	normal-normal
A0A3S4APY6	A0A3S4AQ12	none	1	#FF0000	08	normal-complement
A0A3S4APY6	A0A446BKU5	none	1	#FF0000	07	normal-complement
A0A3S4APY6	A0A3S4B6J5	none	1	#FF0000	03	normal-normal
A0A3S4APY6	A0A446BKV8	none	1	#FF0000	01	normal-complement
A0A3S4APY6	A0A446BKV1	none	1	#FF0000	01	normal-complement
A0A3S4APY6	A0A3S4BL98	none	1	#FF0000	02	normal-normal
A0A0C4EFF9	A0A0C4EFF5	none	1	#FF0000	04	normal-normal
A0A0C4EFF9	A0A0C4EFF7	none	1	#FF0000	02	normal-complement
A0A0C4EFF9	A0A0C4EFG0	none	1	#FF0000	01	normal-complement
A0A7G6J4F9	A0A7G6J4F4	none	1	#FF0000	05	normal-normal
A0A7G6J4F9	A0A7G6J4G0	none	1	#FF0000	01	normal-complement
A0A7G6J4F9	A0A7G6J4G1	none	1	#FF0000	02	normal-normal
A0A2T3A289	A0A2T3A270	none	1	#FF0000	08	normal-normal
A0A2T3A289	A0A2T3A263	none	1	#FF0000	01	normal-complement
A0A2T3A289	A0A2T3A279	none	1	#FF0000	02	normal-normal
A0A2T3A289	A0A2T3A269	none	1	#FF0000	04	normal-normal
A0A7H8QZ17	A0A7H8R041	none	1	#FF0000	08	normal-normal
A0A7H8QZ17	A0A7H8QZ53	none	1	#FF0000	05	normal-complement
A0A7H8QZ17	A0A7H8R049	none	1	#FF0000	02	normal-normal
A0A0U1M576	A0A0U1M6W4	none	1	#FF0000	08	normal-normal
A0A0U1M576	A0A0U1M5X8	none	1	#FF0000	06	normal-complement
A0A0U1M576	A0A0U1M6X4	none	1	#FF0000	02	normal-normal
A0A0U1M576	A0A0U1M6R9	none	1	#FF0000	03	normal-normal
A0A364L9T4	A0A364L9X4	none	1	#FF0000	03	complement-normal
A0A364L9T4	A0A364L9U0	none	1	#FF0000	06	complement-complement
A0A0L0NHZ5	A0A0L0NGZ2	none	1	#FF0000	06	complement-complement
A0A0L0NHZ5	A0A0L0NIY3	none	1	#FF0000	02	complement-normal
A0A0L0NHZ5	A0A0L0NI39	none	1	#FF0000	03	complement-complement
A0A2S4KU85	A0A2S4KUA0	none	1	#FF0000	02	normal-normal
A0A2S4KU85	A0A2S4KU87	none	1	#FF0000	05	normal-normal
A0A2S4KU85	A0A2S4KU86	none	1	#FF0000	08	normal-complement
A0A8H5SSQ7	A0A8H5WC51	none	1	#FF0000	05	normal-complement
A0A8H5U0R5	A0A8H5U231	none	1	#FF0000	06	complement-complement
A0A8H5U0R5	A0A8H5X2C2	none	1	#FF0000	01	complement-normal
A0A397GND7	A0A397GQJ0	none	1	#FF0000	05	normal-normal
A0A397GND7	A0A397GLM8	none	1	#FF0000	04	normal-complement
A0A397GND7	A0A397GQP7	none	1	#FF0000	03	normal-normal
A0A397GND7	A0A397GUQ1	none	1	#FF0000	01	normal-complement
A0A397GND7	A0A397GL82	none	1	#FF0000	03	normal-complement
A0A397GND7	A0A397GRW3	none	1	#FF0000	04	normal-normal
A0A397GND7	A0A397GNE7	none	1	#FF0000	10	normal-complement
A0A166YG58	A0A166YG11	none	1	#FF0000	04	complement-normal
A0A166YG58	A0A166YG21	none	1	#FF0000	03	complement-complement
A0A166YG58	A0A166YG33	none	1	#FF0000	02	complement-normal
A0A5C6GHW9	A0A5C6GJC3	none	1	#FF0000	02	normal-complement
A0A5C6GHW9	A0A5C6GHJ4	none	1	#FF0000	03	normal-normal
A0A5C6GHW9	A0A5C6GM88	none	1	#FF0000	04	normal-complement
A0A423W563	A0A423W574	none	1	#FF0000	10	complement-complement
A0A423W563	A0A423W557	none	1	#FF0000	08	complement-complement
A0A423W563	A0A423W583	none	1	#FF0000	07	complement-normal
A0A423W563	A0A423W571	none	1	#FF0000	02	complement-normal
A0A423W563	A0A423W552	none	1	#FF0000	07	complement-normal
A0A2U8U2L6	A0A2U8U2L1	none	1	#FF0000	01	complement-normal
A0A2U8U2L6	A0A2U8U2M1	none	1	#FF0000	06	complement-complement
A0A2U8U2L6	A0A2U8U2L5	none	1	#FF0000	07	complement-normal
A0A4V1E8I5	A0A4P8GEA3	none	1	#FF0000	02	complement-complement
A0A4V1E8I5	A0A4P8GFV8	none	1	#FF0000	03	complement-normal
A0A8K0QBF1	A0A8K0QBM9	none	1	#FF0000	03	normal-normal
A0A8K0QBF1	A0A8K0QBA3	none	1	#FF0000	02	normal-normal
A0A8K0QBF1	A0A8K0VIU4	none	1	#FF0000	05	normal-complement
A0A8K0QBF1	A0A8K0VJ77	none	1	#FF0000	06	normal-normal
A0A8K0QBF1	A0A8K0QBZ9	none	1	#FF0000	07	normal-normal
A0A8K0QBF1	A0A8K0QBM8	none	1	#FF0000	08	normal-complement
A0A8K0QBF1	A0A8K0QB67	none	1	#FF0000	09	normal-normal
A0A5M9N0Q2	A0A4S3JFX5	none	1	#FF0000	07	complement-normal
A0A5M9N0Q2	A0A4S3JE19	none	1	#FF0000	03	complement-normal
A0A5M9N0Q2	A0A5M9N6K2	none	1	#FF0000	02	complement-complement
A0A5M9N0Q2	A0A5M9N0R2	none	1	#FF0000	10	complement-complement
A0A4S3JG71	A0A4S3JHV1	none	1	#FF0000	02	complement-complement
A0A4S3JG71	A0A4S3JFM0	none	1	#FF0000	09	complement-normal
B8M9J8	B8M9J0	none	1	#FF0000	08	complement-complement
B8M9J8	B8M9J2	none	1	#FF0000	06	complement-complement
A0A101MPG3	A0A101MPE3	none	1	#FF0000	08	normal-complement
A0A101MPG3	A0A117NQR1	none	1	#FF0000	07	normal-normal
A0A101MPG3	A0A124GSF4	none	1	#FF0000	06	normal-complement
A0A1V6ND09	A0A1V6NDR3	none	1	#FF0000	09	complement-complement
A0A1V6ND09	A0A1V6NDM7	none	1	#FF0000	07	complement-normal
A0A1Y2V1Y5	A0A1Y2V2Q0	none	1	#FF0000	09	normal-complement
A0A1Y2TNZ8	A0A1Y2TQ66	none	1	#FF0000	09	complement-normal
A0A1Y2TNZ8	A0A1Y2TMC2	none	1	#FF0000	05	complement-complement
A0A1Y2TNZ8	A0A1Y2TLY9	none	1	#FF0000	06	complement-normal
A0A1Y2TNZ8	A0A1Y2TP09	none	1	#FF0000	10	complement-normal
A0A1Y2WDT1	A0A1Y2WGF2	none	1	#FF0000	02	normal-normal
A0A1Y2XGE4	A0A1Y2XGD6	none	1	#FF0000	10	normal-complement
A0A1Y2XGE4	A0A1Y2XFR0	none	1	#FF0000	07	normal-complement
A0A1Y2XGE4	A0A1Y2XFR4	none	1	#FF0000	05	normal-normal
A0A1Y2XGE4	A0A1Y2XFR8	none	1	#FF0000	03	normal-complement
A0A1Y2XGE4	A0A1Y2XGF1	none	1	#FF0000	10	normal-complement
A0A0L0N339	A0A0L0N279	none	1	#FF0000	05	complement-complement
A0A4Q4T8B5	A0A4Q4TC70	none	1	#FF0000	08	complement-normal
A0A4Q4T8B5	A0A4Q4T8A7	none	1	#FF0000	06	complement-normal
A0A4Q4T8B5	A0A4Q4TC79	none	1	#FF0000	02	complement-complement
A0A4Q4T8B5	A0A4Q4T8M2	none	1	#FF0000	07	complement-complement
A0A4Q4T8B5	A0A4V1XAH5	none	1	#FF0000	08	complement-normal
A0A4Q4YVM4	A0A4Q4YVL5	none	1	#FF0000	10	normal-complement
A0A4Q4YVM4	A0A4Q4YUP5	none	1	#FF0000	09	normal-complement
A0A4Q4YVM4	A0A4Q4YVI7	none	1	#FF0000	03	normal-normal
A0A4Q4YVM4	A0A4Q4YTP2	none	1	#FF0000	09	normal-complement
A0A439CTF0	A0A439CTF4	none	1	#FF0000	02	complement-normal
A0A439CTF0	A0A439CTD7	none	1	#FF0000	05	complement-complement
A0A439CTF0	A0A439CTF2	none	1	#FF0000	07	complement-normal
A0A1V1T9H2	A0A1V1T9P5	none	1	#FF0000	09	normal-normal
A0A1V1T9H2	A0A1V1T9G5	none	1	#FF0000	06	normal-normal
A0A1V1T9H2	A0A1V1T9I5	none	1	#FF0000	03	normal-normal
A0A1V1T9H2	A0A1V1T9M0	none	1	#FF0000	02	normal-complement
A0A1V1T9H2	A0A1V1T9V2	none	1	#FF0000	03	normal-normal
A0A1V1T9H2	A0A1V1T9N0	none	1	#FF0000	09	normal-normal
A0A1V1T9H2	A0A1V1T9I2	none	1	#FF0000	10	normal-complement
A0A7C8MQC3	A0A7C8MMV5	none	1	#FF0000	07	complement-complement
A0A7C8MQC3	A0A7C8ILT3	none	1	#FF0000	06	complement-complement
A0A7C8MQC3	A0A7C8ILS8	none	1	#FF0000	02	complement-complement
A0A7C8MQC3	A0A7C8ISB8	none	1	#FF0000	05	complement-complement
A0A7C8MQC3	A0A7C8IM36	none	1	#FF0000	07	complement-complement
A0A7C8MQC3	A0A7C8N2R5	none	1	#FF0000	09	complement-complement
A0A7C8MQC3	A0A7C8IPH9	none	1	#FF0000	10	complement-complement
A0A179GSS9	A0A179GCV1	none	1	#FF0000	09	complement-complement
A0A179GSS9	A0A179GU48	none	1	#FF0000	08	complement-normal
A0A179GC22	A0A179GCV1	none	1	#FF0000	09	complement-complement
A0A179GC22	A0A179GE07	none	1	#FF0000	08	complement-normal
A0A151GA69	A0A151GA62	none	1	#FF0000	10	complement-normal
A0A151GA69	A0A151GA55	none	1	#FF0000	07	complement-complement
A0A151GA69	A0A151GA59	none	1	#FF0000	06	complement-normal
A0A151GA69	A0A151GA70	none	1	#FF0000	05	complement-complement
A0A151GA69	A0A151GA63	none	1	#FF0000	04	complement-complement
A0A151GA69	A0A151GA66	none	1	#FF0000	01	complement-normal
A0A151GA69	A0A151GA73	none	1	#FF0000	06	complement-complement
A0A151GA69	A0A151GA82	none	1	#FF0000	07	complement-complement
A0A151GA69	A0A151GA77	none	1	#FF0000	08	complement-complement
A0A151GA69	A0A151GA79	none	1	#FF0000	10	complement-normal
A0A2V5I8J9	A0A2V5IE70	none	1	#FF0000	02	complement-complement
A0A2V5I8J9	A0A2V5IDU0	none	1	#FF0000	03	complement-complement
A0A2V5I8J9	A0A2V5I6I5	none	1	#FF0000	07	complement-complement
A0A8T8WJN9	A0A8T8WKD5	none	1	#FF0000	07	complement-normal
A0A8T8WJN9	A0A8T8WJE0	none	1	#FF0000	05	complement-complement
A0A8T8WJN9	A0A8T8WJR8	none	1	#FF0000	04	complement-normal
A0A8T8WJN9	A0A8T8WJP5	none	1	#FF0000	03	complement-complement
A0A8T8WJN9	A0A8T8WJD9	none	1	#FF0000	02	complement-complement
A0A8T8WJN9	A0A8T8WKF4	none	1	#FF0000	03	complement-complement
A0A8T8WJN9	A0A8T8WJR4	none	1	#FF0000	07	complement-complement
A0A8G1VWV9	A0A8G1VUQ1	none	1	#FF0000	01	complement-complement
A0A8G1VWV9	A0A8G1RL06	none	1	#FF0000	02	complement-complement
A0A8G1VWV9	A0A8G1REK8	none	1	#FF0000	03	complement-complement
A0A8G1VWV9	A0A8G1RIJ1	none	1	#FF0000	06	complement-complement
A0A8G1VWV9	A0A8G1RGF9	none	1	#FF0000	10	complement-complement
A0A4S3JI24	A0A5M9M5T4	none	1	#FF0000	09	normal-normal
A0A4S3JI24	A0A5M9MBX5	none	1	#FF0000	08	normal-normal
A0A4S3JI24	A0A5M9MD27	none	1	#FF0000	02	normal-normal
Q5AUX8	C8V4J4	none	1	#FF0000	08	complement-complement
Q5AUX8	Q5AUX9	none	1	#FF0000	01	complement-normal
Q5AUX8	Q5AUX4	none	1	#FF0000	04	complement-normal
B8MS65	B8MS64	none	1	#FF0000	01	complement-normal
B8MS65	B8MS67	none	1	#FF0000	02	complement-normal
B8MS65	B8MS69	none	1	#FF0000	04	complement-normal
B8MS65	B8MS70	none	1	#FF0000	05	complement-complement
B8MS65	B8MS74	none	1	#FF0000	10	complement-normal
E9CRG5	E9CRA1	none	1	#FF0000	10	complement-complement
E9CRG5	E9CRA2	none	1	#FF0000	09	complement-normal
E9CRG5	E9CRF8	none	1	#FF0000	07	complement-normal
E9CRG5	E9CRG6	none	1	#FF0000	01	complement-complement
E9CRG5	E9CRH3	none	1	#FF0000	08	complement-complement
A0A0J8QLT0	A0A0J8QLQ9	none	1	#FF0000	09	complement-complement
A0A0J8QLT0	A0A0J8QLS9	none	1	#FF0000	08	complement-normal
A0A0J8QLT0	A0A0J8QLV4	none	1	#FF0000	01	complement-complement
A0A0J8QLT0	A0A0J8QLT8	none	1	#FF0000	05	complement-normal
A0A0J8QLT0	A0A0J8QLS2	none	1	#FF0000	07	complement-complement
A0A0J8QLT0	A0A0J8QPV5	none	1	#FF0000	09	complement-complement
A0A0J6YB20	A0A0J6Y935	none	1	#FF0000	10	complement-complement
A0A0J6YB20	A0A0J6YB11	none	1	#FF0000	09	complement-normal
A0A0J6YB20	A0A0J6YBR8	none	1	#FF0000	07	complement-complement
A0A0J6YB20	A0A0J6Y944	none	1	#FF0000	01	complement-complement
A0A0J6YB20	A0A0J6Y6G3	none	1	#FF0000	07	complement-complement
A0A0J6YB20	A0A0J6YBS8	none	1	#FF0000	09	complement-complement
A0A0J8RQF4	A0A0J8RSX2	none	1	#FF0000	09	complement-complement
A0A0J8RQF4	A0A0J8UI02	none	1	#FF0000	08	complement-normal
A0A0J8RQF4	A0A0J8UI11	none	1	#FF0000	01	complement-complement
A0A0J8RQF4	A0A0J8RPQ9	none	1	#FF0000	03	complement-normal
A0A0J8RQF4	A0A0J8RQG4	none	1	#FF0000	10	complement-complement
C5P5U3	C5P5T3	none	1	#FF0000	10	complement-complement
C5P5U3	C5P5T5	none	1	#FF0000	08	complement-complement
J3K9K7	A0A0E1RXU2	none	1	#FF0000	10	complement-complement
J3K9K7	A0A0D8JUS0	none	1	#FF0000	09	complement-complement
J3K9K7	J3K9K0	none	1	#FF0000	07	complement-complement
J3K9K7	J3K9K3	none	1	#FF0000	04	complement-normal
J3K9K7	J3K9K8	none	1	#FF0000	01	complement-complement
J3K9K7	J3K9L4	none	1	#FF0000	08	complement-complement
A0A0J6FGW9	A0A0J6F5E2	none	1	#FF0000	09	complement-complement
A0A0J6FGW9	A0A0J6FFL7	none	1	#FF0000	08	complement-normal
A0A0J6FGW9	A0A0J6FFM3	none	1	#FF0000	01	complement-complement
A0A0J6FGW9	A0A0J6F5F4	none	1	#FF0000	07	complement-complement
A0A4V1XFJ4	A0A4Q4UJK3	none	1	#FF0000	03	complement-normal
A0A4V1XFJ4	A0A4Q4UN14	none	1	#FF0000	04	complement-complement
A0A4V1XFJ4	A0A4Q4UK56	none	1	#FF0000	05	complement-complement
A0A364N2R8	A0A364N2Q8	none	1	#FF0000	10	complement-complement
A0A364N2R8	A0A364N2R6	none	1	#FF0000	05	complement-normal
A0A364N2R8	A0A364N2Z9	none	1	#FF0000	02	complement-complement
A0A8H8UHM5	A0A8H8S7L2	none	1	#FF0000	10	complement-complement
A0A8H8UHM5	A0A8H8S7L3	none	1	#FF0000	08	complement-normal
A0A8T9BG93	A0A8T9BF30	none	1	#FF0000	08	complement-normal
A0A8T9BG93	A0A8T9BG97	none	1	#FF0000	06	complement-normal
A0A8H8UC54	A0A8H8RV38	none	1	#FF0000	10	complement-normal
A0A8H8UC54	A0A8H8RX18	none	1	#FF0000	08	complement-normal
A0A5N5XA89	A0A5N5XA79	none	1	#FF0000	10	complement-normal
A0A5N5XA89	A0A5N5XAB8	none	1	#FF0000	09	complement-normal
A0A5N5XA89	A0A5N5XF12	none	1	#FF0000	08	complement-normal
A0A5N5XA89	A0A5N5XA97	none	1	#FF0000	07	complement-complement
A0A5N5XA89	A0A5N5XE75	none	1	#FF0000	06	complement-complement
A0A5N5XA89	A0A5N5XBZ9	none	1	#FF0000	03	complement-normal
A0A5N5XA89	A0A5N5XC74	none	1	#FF0000	01	complement-normal
A0A5N5XA89	A0A5N5XC83	none	1	#FF0000	09	complement-complement
A0A5N7DKF8	A0A5N7DLD2	none	1	#FF0000	03	complement-normal
A0A5N7DKF8	A0A5N6I4Q6	none	1	#FF0000	01	complement-normal
A0A1S9D6W2	A0A1S9D6S9	none	1	#FF0000	01	normal-complement
A0A1S9D6W2	A0A1S9D7D3	none	1	#FF0000	05	normal-normal
A0A3M7K0Y4	A0A3M7K1H4	none	1	#FF0000	01	normal-complement
A0A3M7K0Y4	A0A3M7K0I5	none	1	#FF0000	03	normal-complement
A0A3M7K0Y4	A0A3M7K183	none	1	#FF0000	05	normal-complement
A0A3M7K0Y4	A0A3M7K0S3	none	1	#FF0000	07	normal-complement
A0A5N7AGI9	A0A5N7AGZ1	none	1	#FF0000	01	normal-complement
A0A5N7AGI9	A0A5N7AGI7	none	1	#FF0000	03	normal-complement
A0A5N7AGI9	A0A5N7AIH0	none	1	#FF0000	04	normal-complement
A0A5N7AGI9	A0A5N7AGI3	none	1	#FF0000	07	normal-complement
A0A5N7AGI9	A0A5N7AGM4	none	1	#FF0000	08	normal-complement
A0A5N7AGI9	A0A5N7AH58	none	1	#FF0000	09	normal-normal
A0A5N7AGI9	A0A5N7AGJ8	none	1	#FF0000	10	normal-normal
A0A5N7E3S9	A0A5N7E3R8	none	1	#FF0000	10	complement-normal
A0A5N7E3S9	A0A5N7E3K6	none	1	#FF0000	09	complement-complement
A0A5N7E3S9	A0A5N7E3L9	none	1	#FF0000	08	complement-complement
A0A5N7E3S9	A0A5N7E4D5	none	1	#FF0000	07	complement-complement
A0A5N7E3S9	A0A5N7E3K2	none	1	#FF0000	06	complement-normal
A0A5N7E3S9	A0A5N7E3K3	none	1	#FF0000	03	complement-normal
A0A5N7E3S9	A0A5N7E4L8	none	1	#FF0000	01	complement-normal
A0A0F0I7I6	A0A0F0I7J3	none	1	#FF0000	01	complement-normal
A0A5N6XIJ7	A0A5N6XII3	none	1	#FF0000	06	complement-normal
A0A5N6XIJ7	A0A5N6XL49	none	1	#FF0000	05	complement-normal
A0A5N6XIJ7	A0A5N6XJS1	none	1	#FF0000	03	complement-normal
A0A5N6XIJ7	A0A5N6XN92	none	1	#FF0000	01	complement-normal
A0A5N6XIJ7	A0A5N6XIK8	none	1	#FF0000	10	complement-complement
A0A5N6FMI2	A0A5N6FRD3	none	1	#FF0000	08	complement-normal
A0A5N6FMI2	A0A5N6FPK7	none	1	#FF0000	06	complement-normal
A0A5N6FMI2	A0A5N6FMQ7	none	1	#FF0000	03	complement-normal
A0A5N6FMI2	A0A5N7CHS6	none	1	#FF0000	01	complement-normal
A0A5N6FMI2	A0A5N6FMJ2	none	1	#FF0000	10	complement-complement
A0A8H6A969	A0A8H6E941	none	1	#FF0000	08	complement-normal
A0A8H6A969	A0A8H6E982	none	1	#FF0000	06	complement-normal
A0A8H6A969	A0A8H6AC93	none	1	#FF0000	03	complement-normal
A0A8H6A969	A0A8H6ABN0	none	1	#FF0000	01	complement-normal
Q5BG00	Q5BFZ2	none	1	#FF0000	09	complement-complement
Q5BG00	Q5BFZ3	none	1	#FF0000	08	complement-complement
Q5BG00	C8VSN8	none	1	#FF0000	05	complement-complement
Q5BG00	Q5BFZ9	none	1	#FF0000	01	complement-normal
Q5BG00	Q5BG08	none	1	#FF0000	08	complement-normal
A0A1U8QM90	A0A1U8QWJ1	none	1	#FF0000	08	normal-complement
A0A1U8QM90	A0A1U8QFS7	none	1	#FF0000	01	normal-complement
A0A1U8QM90	A0A1U8QSV6	none	1	#FF0000	07	normal-normal
A0A1U8QM90	A0A1U8QVN0	none	1	#FF0000	08	normal-normal
A0A1U8QM90	A0A1U8QYY0	none	1	#FF0000	10	normal-normal
A0A1V6SCN0	A0A1V6SCD8	none	1	#FF0000	10	normal-normal
A0A1V6SCN0	A0A1V6SBM9	none	1	#FF0000	08	normal-normal
A0A1V6SCN0	A0A1V6SCS6	none	1	#FF0000	07	normal-normal
A0A1V6SCN0	A0A1V6SCF5	none	1	#FF0000	06	normal-normal
A0A1V6SCN0	A0A1V6SBW6	none	1	#FF0000	01	normal-complement
A0A1V6SCN0	A0A1V6SCS9	none	1	#FF0000	04	normal-normal
A0A1V6SCN0	A0A1V6SCX8	none	1	#FF0000	10	normal-normal
H1VGW3	A0A1B7Y0I0	none	1	#FF0000	07	normal-normal
H1VGW3	H1UWU5	none	1	#FF0000	06	normal-normal
H1VGW3	H1V3G7	none	1	#FF0000	04	normal-complement
H1VGW3	A0A1B7Y0I6	none	1	#FF0000	03	normal-normal
H1VGW3	H1VSN3	none	1	#FF0000	05	normal-complement
H1VGW3	A0A1B7Y0M2	none	1	#FF0000	07	normal-normal
H1VGW3	A0A1B7Y0I7	none	1	#FF0000	08	normal-normal
H1VGW3	H1VU01	none	1	#FF0000	09	normal-normal
A0A4T0VMS8	A0A4V4NB05	none	1	#FF0000	07	normal-normal
A0A4T0VMS8	A0A4V4NB02	none	1	#FF0000	06	normal-normal
A0A4T0VMS8	A0A4T0VP58	none	1	#FF0000	04	normal-complement
A0A4T0VMS8	A0A4V4NAW3	none	1	#FF0000	03	normal-normal
A0A4T0VMS8	A0A4T0VMU3	none	1	#FF0000	05	normal-complement
A0A4T0VMS8	A0A4T0VPG6	none	1	#FF0000	07	normal-complement
A0A4T0VMS8	A0A4T0VNY8	none	1	#FF0000	08	normal-normal
A0A4T0VMS8	A0A4T0VMF1	none	1	#FF0000	09	normal-normal
A0A1Y2VRI8	A0A1Y2VRV5	none	1	#FF0000	06	complement-complement
A0A1Y2VRI8	A0A1Y2VU95	none	1	#FF0000	01	complement-normal
A0A1Y2VRI8	A0A1Y2VRE6	none	1	#FF0000	02	complement-complement
A0A1Y2VRI8	A0A1Y2VUS3	none	1	#FF0000	06	complement-complement
A0A4S3JX49	A0A5M9MK90	none	1	#FF0000	08	complement-complement
A0A4S3JX49	A0A4S3JX47	none	1	#FF0000	05	complement-complement
A0A4S3JX49	A0A5M9MLT0	none	1	#FF0000	08	complement-complement
A0A4S3JX49	A0A4S3J1T6	none	1	#FF0000	09	complement-normal
A0A4S3JX49	A0A4V3UMT2	none	1	#FF0000	10	complement-complement
A0A0D9P3H7	A0A0D9P3G7	none	1	#FF0000	10	complement-normal
A0A0D9P3H7	A0A0D9P3N1	none	1	#FF0000	08	complement-normal
A0A0D9P3H7	A0A0D9P3P7	none	1	#FF0000	07	complement-normal
E9E3V4	E9E3U5	none	1	#FF0000	09	normal-normal
E9E3V4	E9E3U7	none	1	#FF0000	07	normal-complement
E9E3V4	E9E3U8	none	1	#FF0000	06	normal-normal
E9E3V4	E9E3W3	none	1	#FF0000	09	normal-complement
A0A0B4GBH8	A0A0B4FII9	none	1	#FF0000	08	normal-complement
A0A0B4GBH8	A0A0B4FCX0	none	1	#FF0000	07	normal-normal
A0A0B4GBH8	A0A0B4FCX9	none	1	#FF0000	08	normal-complement
A0A0B4GBH8	A0A0B4GBI7	none	1	#FF0000	10	normal-complement
E9F6M5	E9F6N2	none	1	#FF0000	08	normal-complement
E9F6M5	E9F6N1	none	1	#FF0000	07	normal-normal
E9F6M5	E9F6L6	none	1	#FF0000	09	normal-complement
A0A0A1USI5	A0A0A1USI1	none	1	#FF0000	10	complement-normal
A0A0A1USI5	A0A0A1URV7	none	1	#FF0000	08	complement-normal
A0A0A1USI5	A0A0A1URW1	none	1	#FF0000	07	complement-complement
A0A0A1USI5	A0A0A1UT27	none	1	#FF0000	08	complement-normal
A0A7D5YXQ9	A0A7D5YN38	none	1	#FF0000	10	complement-normal
A0A7D5YXQ9	A0A7D5UTI2	none	1	#FF0000	08	complement-normal
A0A7D5YXQ9	A0A7D5YZA8	none	1	#FF0000	07	complement-normal
A0A0B4HVE8	A0A0B4G9N0	none	1	#FF0000	09	complement-normal
A0A0B4HVE8	A0A0B4H128	none	1	#FF0000	08	complement-complement
A0A0B4HVE8	A0A0B4H146	none	1	#FF0000	07	complement-complement
A0A0B4HVE8	A0A0B4GUU9	none	1	#FF0000	08	complement-normal
A0A0B4HI75	A0A0B4I2P4	none	1	#FF0000	08	normal-complement
A0A0B4HI75	A0A0B4HVL2	none	1	#FF0000	07	normal-normal
A0A0B4HI75	A0A0B4IHN3	none	1	#FF0000	09	normal-complement
A0A0B4IHC7	A0A0B4IHC5	none	1	#FF0000	10	complement-normal
A0A0B4IHC7	A0A0B4IHC6	none	1	#FF0000	05	complement-complement
A0A0B4IHC7	A0A0B4I1H4	none	1	#FF0000	02	complement-complement
A0A5C6GKT1	A0A5C6GL31	none	1	#FF0000	07	normal-normal
A0A167EBY2	A0A162HUU8	none	1	#FF0000	09	normal-complement
A0A167EBY2	A0A167EBR7	none	1	#FF0000	07	normal-normal
A0A167EBY2	A0A167EBT0	none	1	#FF0000	05	normal-complement
A0A0B2WPR0	A0A0B2WVC3	none	1	#FF0000	08	complement-complement
A0A0A1T576	A0A0A1SMA3	none	1	#FF0000	09	complement-normal
A0A0A1T576	A0A0A1T5S8	none	1	#FF0000	03	complement-complement
A0A0A1T576	A0A0A1STH2	none	1	#FF0000	04	complement-complement
A0A0A1T576	A0A0A1STH8	none	1	#FF0000	09	complement-normal
A0A0A1T576	A0A0A1T588	none	1	#FF0000	10	complement-normal
A0A4Q7JZ50	A0A4Q7JYL1	none	1	#FF0000	02	complement-complement
A0A179FJW9	A0A179FJ10	none	1	#FF0000	06	complement-normal
A0A179FJW9	A0A179FIU9	none	1	#FF0000	04	complement-normal
A0A179FJW9	A0A179FKE0	none	1	#FF0000	03	complement-complement
A0A179FJW9	A0A179FJG0	none	1	#FF0000	07	complement-normal
A0A179FJW9	A0A179FKI3	none	1	#FF0000	09	complement-complement
A0A0G2DVP9	A0A0G2DUB2	none	1	#FF0000	02	normal-normal
A0A0G2DVP9	A0A0G2DTF5	none	1	#FF0000	01	normal-normal
A0A0G2DVP9	A0A0G2GAT9	none	1	#FF0000	04	normal-normal
K2QNA0	K2RAB1	none	1	#FF0000	08	normal-normal
K2QNA0	K2RAB5	none	1	#FF0000	03	normal-normal
K2QNA0	K2RES1	none	1	#FF0000	01	normal-complement
K2QNA0	K2RAC2	none	1	#FF0000	07	normal-complement
K2QNA0	K2S3Z6	none	1	#FF0000	09	normal-normal
R1GMX8	R1GXE9	none	1	#FF0000	09	normal-complement
R1GMX8	R1H3P0	none	1	#FF0000	08	normal-normal
R1GMX8	R1H3N5	none	1	#FF0000	01	normal-complement
R1GMX8	R1EZ65	none	1	#FF0000	04	normal-complement
R1GMX8	R1H3P6	none	1	#FF0000	06	normal-normal
R1GMX8	R1GMZ2	none	1	#FF0000	07	normal-normal
R1GMX8	R1GXF2	none	1	#FF0000	10	normal-complement
A0A317ACD7	A0A834VWE5	none	1	#FF0000	10	normal-complement
A0A317ACD7	A0A834VUE6	none	1	#FF0000	07	normal-normal
A0A317ACD7	A0A834S5U1	none	1	#FF0000	06	normal-normal
A0A317ACD7	A0A834S5U5	none	1	#FF0000	04	normal-complement
